station_id,station_reason,temperature_obs,time_utc,timestamp_pipeline,wind_obs
SN30247,fallback_data,3.6,2026-05-13 03:00:00+00:00,2026-05-13 04:07:47.039583+00:00,
SN30247,fallback_data,3.5,2026-05-13 03:10:00+00:00,2026-05-13 04:07:47.039584+00:00,
SN30247,fallback_data,3.6,2026-05-13 03:20:00+00:00,2026-05-13 04:07:47.039585+00:00,
SN30247,fallback_data,3.7,2026-05-13 03:30:00+00:00,2026-05-13 04:07:47.039587+00:00,
SN30247,fallback_data,4.1,2026-05-13 03:40:00+00:00,2026-05-13 04:07:47.039588+00:00,
SN30247,fallback_data,4.2,2026-05-13 03:50:00+00:00,2026-05-13 04:07:47.039589+00:00,
SN30247,fallback_data,4.3,2026-05-13 04:00:00+00:00,2026-05-13 07:47:17.268225+00:00,
SN30247,fallback_data,4.6,2026-05-13 04:10:00+00:00,2026-05-13 07:47:17.268226+00:00,
SN30247,fallback_data,4.9,2026-05-13 04:20:00+00:00,2026-05-13 07:47:17.268228+00:00,
SN30247,fallback_data,5.5,2026-05-13 04:30:00+00:00,2026-05-13 07:47:17.268229+00:00,
SN30247,fallback_data,5.6,2026-05-13 04:40:00+00:00,2026-05-13 07:47:17.268230+00:00,
SN30247,fallback_data,6.0,2026-05-13 04:50:00+00:00,2026-05-13 07:47:17.268231+00:00,
SN30247,fallback_data,6.1,2026-05-13 05:00:00+00:00,2026-05-13 07:47:17.268232+00:00,
SN30247,fallback_data,6.6,2026-05-13 05:10:00+00:00,2026-05-13 07:47:17.268233+00:00,
SN30247,fallback_data,6.8,2026-05-13 05:20:00+00:00,2026-05-13 07:47:17.268233+00:00,
SN30247,fallback_data,7.0,2026-05-13 05:30:00+00:00,2026-05-13 07:47:17.268234+00:00,
SN30247,fallback_data,7.2,2026-05-13 05:40:00+00:00,2026-05-13 07:47:17.268235+00:00,
SN30247,fallback_data,7.6,2026-05-13 05:50:00+00:00,2026-05-13 07:47:17.268236+00:00,
SN30247,fallback_data,8.1,2026-05-13 06:00:00+00:00,2026-05-13 07:47:17.268237+00:00,
SN30247,fallback_data,8.1,2026-05-13 06:10:00+00:00,2026-05-13 07:47:17.268238+00:00,
SN30247,fallback_data,8.4,2026-05-13 06:20:00+00:00,2026-05-13 07:47:17.268239+00:00,
SN30247,fallback_data,8.7,2026-05-13 06:30:00+00:00,2026-05-13 07:47:17.268239+00:00,
SN30247,fallback_data,9.0,2026-05-13 06:40:00+00:00,2026-05-13 07:47:17.268241+00:00,
SN30247,fallback_data,9.1,2026-05-13 06:50:00+00:00,2026-05-13 07:47:17.268241+00:00,
SN30247,fallback_data,9.2,2026-05-13 07:00:00+00:00,2026-05-13 07:47:17.268242+00:00,
SN30247,fallback_data,9.4,2026-05-13 07:10:00+00:00,2026-05-13 07:47:17.268243+00:00,
SN30247,fallback_data,9.1,2026-05-13 07:20:00+00:00,2026-05-13 07:47:17.268244+00:00,
SN30247,fallback_data,9.3,2026-05-13 07:30:00+00:00,2026-05-13 07:47:17.268245+00:00,
SN30247,fallback_data,9.5,2026-05-13 07:40:00+00:00,2026-05-13 10:22:23.474898+00:00,
SN30247,fallback_data,9.8,2026-05-13 07:50:00+00:00,2026-05-13 10:22:23.474899+00:00,
SN30247,fallback_data,9.8,2026-05-13 08:00:00+00:00,2026-05-13 10:22:23.474900+00:00,
SN30247,fallback_data,10.0,2026-05-13 08:10:00+00:00,2026-05-13 10:22:23.474901+00:00,
SN30247,fallback_data,10.4,2026-05-13 08:20:00+00:00,2026-05-13 10:22:23.474902+00:00,
SN30247,fallback_data,10.2,2026-05-13 08:30:00+00:00,2026-05-13 10:22:23.474903+00:00,
SN30247,fallback_data,10.5,2026-05-13 08:40:00+00:00,2026-05-13 10:22:23.474904+00:00,
SN30247,fallback_data,10.5,2026-05-13 08:50:00+00:00,2026-05-13 10:22:23.474905+00:00,
SN30247,fallback_data,10.8,2026-05-13 09:00:00+00:00,2026-05-13 10:22:23.474906+00:00,
SN30247,fallback_data,11.0,2026-05-13 09:10:00+00:00,2026-05-13 10:22:23.474907+00:00,
SN30247,fallback_data,11.4,2026-05-13 09:20:00+00:00,2026-05-13 10:22:23.474908+00:00,
SN30247,fallback_data,11.2,2026-05-13 09:30:00+00:00,2026-05-13 10:22:23.474909+00:00,
SN30247,fallback_data,11.2,2026-05-13 09:40:00+00:00,2026-05-13 10:22:23.474909+00:00,
SN30247,fallback_data,11.4,2026-05-13 09:50:00+00:00,2026-05-13 10:22:23.474910+00:00,
SN30247,fallback_data,11.4,2026-05-13 10:00:00+00:00,2026-05-13 10:22:23.474911+00:00,
SN30247,fallback_data,11.4,2026-05-13 10:10:00+00:00,2026-05-13 13:09:02.014281+00:00,
SN30247,fallback_data,11.6,2026-05-13 10:20:00+00:00,2026-05-13 13:09:02.014281+00:00,
SN30247,fallback_data,12.8,2026-05-13 10:30:00+00:00,2026-05-13 13:09:02.014282+00:00,
SN30247,fallback_data,12.2,2026-05-13 10:40:00+00:00,2026-05-13 13:09:02.014283+00:00,
SN30247,fallback_data,12.7,2026-05-13 10:50:00+00:00,2026-05-13 13:09:02.014285+00:00,
SN30247,fallback_data,12.5,2026-05-13 11:00:00+00:00,2026-05-13 13:09:02.014285+00:00,
SN30247,fallback_data,12.3,2026-05-13 11:10:00+00:00,2026-05-13 13:09:02.014287+00:00,
SN30247,fallback_data,11.5,2026-05-13 11:20:00+00:00,2026-05-13 13:09:02.014287+00:00,
SN30247,fallback_data,12.1,2026-05-13 11:30:00+00:00,2026-05-13 13:09:02.014288+00:00,
SN30247,fallback_data,12.4,2026-05-13 11:40:00+00:00,2026-05-13 13:09:02.014289+00:00,
SN30247,fallback_data,13.0,2026-05-13 11:50:00+00:00,2026-05-13 13:09:02.014290+00:00,
SN30247,fallback_data,11.6,2026-05-13 12:00:00+00:00,2026-05-13 13:09:02.014292+00:00,
SN30247,fallback_data,10.5,2026-05-13 12:10:00+00:00,2026-05-13 13:09:02.014293+00:00,
SN30247,fallback_data,10.6,2026-05-13 12:20:00+00:00,2026-05-13 13:09:02.014294+00:00,
SN30247,fallback_data,10.9,2026-05-13 12:30:00+00:00,2026-05-13 13:09:02.014295+00:00,
SN30247,fallback_data,11.6,2026-05-13 12:40:00+00:00,2026-05-13 13:09:02.014295+00:00,
SN30247,fallback_data,11.8,2026-05-13 12:50:00+00:00,2026-05-13 13:09:02.014296+00:00,
SN30247,fallback_data,11.8,2026-05-13 13:00:00+00:00,2026-05-13 16:16:29.203963+00:00,
SN30247,fallback_data,11.7,2026-05-13 13:10:00+00:00,2026-05-13 16:16:29.203963+00:00,
SN30247,fallback_data,12.4,2026-05-13 13:20:00+00:00,2026-05-13 16:16:29.203964+00:00,
SN30247,fallback_data,12.3,2026-05-13 13:30:00+00:00,2026-05-13 16:16:29.203965+00:00,
SN30247,fallback_data,11.5,2026-05-13 13:40:00+00:00,2026-05-13 16:16:29.203966+00:00,
SN30247,fallback_data,11.5,2026-05-13 13:50:00+00:00,2026-05-13 16:16:29.203967+00:00,
SN30247,fallback_data,11.7,2026-05-13 14:00:00+00:00,2026-05-13 16:16:29.203967+00:00,
SN30247,fallback_data,11.7,2026-05-13 14:10:00+00:00,2026-05-13 16:16:29.203968+00:00,
SN30247,fallback_data,11.5,2026-05-13 14:20:00+00:00,2026-05-13 16:16:29.203969+00:00,
SN30247,fallback_data,11.7,2026-05-13 14:30:00+00:00,2026-05-13 16:16:29.203970+00:00,
SN30247,fallback_data,11.6,2026-05-13 14:40:00+00:00,2026-05-13 16:16:29.203971+00:00,
SN30247,fallback_data,11.6,2026-05-13 14:50:00+00:00,2026-05-13 16:16:29.203972+00:00,
SN30247,fallback_data,11.5,2026-05-13 15:00:00+00:00,2026-05-13 16:16:29.203973+00:00,
SN30247,fallback_data,11.4,2026-05-13 15:10:00+00:00,2026-05-13 16:16:29.203974+00:00,
SN30247,fallback_data,11.0,2026-05-13 15:20:00+00:00,2026-05-13 16:16:29.203975+00:00,
SN30247,fallback_data,10.9,2026-05-13 15:30:00+00:00,2026-05-13 16:16:29.203976+00:00,
SN30247,fallback_data,11.1,2026-05-13 15:40:00+00:00,2026-05-13 16:16:29.203976+00:00,
SN30247,fallback_data,10.6,2026-05-13 15:50:00+00:00,2026-05-13 16:16:29.203977+00:00,
SN30247,fallback_data,10.3,2026-05-13 16:00:00+00:00,2026-05-13 16:16:29.203978+00:00,
SN30247,fallback_data,9.8,2026-05-13 16:10:00+00:00,2026-05-13 18:54:50.485203+00:00,
SN30247,fallback_data,9.5,2026-05-13 16:20:00+00:00,2026-05-13 18:54:50.485204+00:00,
SN30247,fallback_data,9.5,2026-05-13 16:30:00+00:00,2026-05-13 18:54:50.485204+00:00,
SN30247,fallback_data,9.4,2026-05-13 16:40:00+00:00,2026-05-13 18:54:50.485205+00:00,
SN30247,fallback_data,9.1,2026-05-13 16:50:00+00:00,2026-05-13 18:54:50.485206+00:00,
SN30247,fallback_data,8.9,2026-05-13 17:00:00+00:00,2026-05-13 18:54:50.485207+00:00,
SN30247,fallback_data,9.0,2026-05-13 17:10:00+00:00,2026-05-13 18:54:50.485208+00:00,
SN30247,fallback_data,8.9,2026-05-13 17:20:00+00:00,2026-05-13 18:54:50.485209+00:00,
SN30247,fallback_data,8.7,2026-05-13 17:30:00+00:00,2026-05-13 18:54:50.485210+00:00,
SN30247,fallback_data,8.6,2026-05-13 17:40:00+00:00,2026-05-13 18:54:50.485210+00:00,
SN30247,fallback_data,8.6,2026-05-13 17:50:00+00:00,2026-05-13 18:54:50.485211+00:00,
SN30247,fallback_data,8.5,2026-05-13 18:00:00+00:00,2026-05-13 18:54:50.485212+00:00,
SN30247,fallback_data,8.5,2026-05-13 18:10:00+00:00,2026-05-13 18:54:50.485213+00:00,
SN30247,fallback_data,8.5,2026-05-13 18:20:00+00:00,2026-05-13 18:54:50.485214+00:00,
SN30247,fallback_data,8.4,2026-05-13 18:30:00+00:00,2026-05-13 18:54:50.485215+00:00,
SN30247,fallback_data,8.3,2026-05-13 18:40:00+00:00,2026-05-13 18:54:50.485215+00:00,
SN30247,fallback_data,8.0,2026-05-13 18:50:00+00:00,2026-05-13 20:29:33.904292+00:00,
SN30247,fallback_data,7.8,2026-05-13 19:00:00+00:00,2026-05-13 20:29:33.904293+00:00,
SN30247,fallback_data,7.6,2026-05-13 19:10:00+00:00,2026-05-13 20:29:33.904294+00:00,
SN30247,fallback_data,7.6,2026-05-13 19:20:00+00:00,2026-05-13 20:29:33.904295+00:00,
SN30247,fallback_data,7.3,2026-05-13 19:30:00+00:00,2026-05-13 20:29:33.904296+00:00,
SN30247,fallback_data,7.2,2026-05-13 19:40:00+00:00,2026-05-13 20:29:33.904297+00:00,
SN30247,fallback_data,7.0,2026-05-13 19:50:00+00:00,2026-05-13 20:29:33.904298+00:00,
SN30247,fallback_data,6.8,2026-05-13 20:00:00+00:00,2026-05-13 20:29:33.904299+00:00,
SN30247,fallback_data,6.8,2026-05-13 20:10:00+00:00,2026-05-13 20:29:33.904300+00:00,
SN30247,fallback_data,6.7,2026-05-13 20:20:00+00:00,2026-05-13 22:07:35.571509+00:00,
SN30247,fallback_data,6.6,2026-05-13 20:30:00+00:00,2026-05-13 22:07:35.571510+00:00,
SN30247,fallback_data,6.5,2026-05-13 20:40:00+00:00,2026-05-13 22:07:35.571511+00:00,
SN30247,fallback_data,6.3,2026-05-13 20:50:00+00:00,2026-05-13 22:07:35.571512+00:00,
SN30247,fallback_data,6.3,2026-05-13 21:00:00+00:00,2026-05-13 22:07:35.571513+00:00,
SN30247,fallback_data,6.3,2026-05-13 21:10:00+00:00,2026-05-13 22:07:35.571514+00:00,
SN30247,fallback_data,6.3,2026-05-13 21:20:00+00:00,2026-05-13 22:07:35.571515+00:00,
SN30247,fallback_data,6.3,2026-05-13 21:30:00+00:00,2026-05-13 22:07:35.571516+00:00,
SN30247,fallback_data,6.3,2026-05-13 21:40:00+00:00,2026-05-13 22:07:35.571516+00:00,
SN30247,fallback_data,6.2,2026-05-13 21:50:00+00:00,2026-05-13 22:07:35.571517+00:00,
